日期,國家,城市,項目,次數,min,max,median,variance
2021-05-09,TW,Taipei,pm25,735,13.0,93.0,57.0,1593.24
2021-04-14,TW,Taipei,pm25,713,5.0,70.0,34.0,1805.23
2021-06-22,TW,Taipei,pm25,689,5.0,74.0,38.0,2289.58
2021-08-31,TW,Taipei,pm25,434,5.0,87.0,34.0,3994.98
2021-09-10,TW,Taipei,pm25,366,5.0,89.0,25.0,1921.18
2021-01-07,TW,Taipei,pm25,718,5.0,76.0,30.0,1859.18
2021-04-13,TW,Taipei,pm25,734,17.0,147.0,70.0,3694.43
2021-07-03,TW,Taipei,pm25,719,21.0,85.0,55.0,1217.81
2021-08-05,TW,Taipei,pm25,629,5.0,102.0,38.0,1725.43
2021-05-23,TW,Taipei,pm25,737,17.0,99.0,57.0,1417.19
2021-06-19,TW,Taipei,pm25,666,5.0,74.0,34.0,1339.21
2021-09-11,TW,Taipei,pm25,334,5.0,55.0,25.0,1282.05
2021-02-01,TW,Taipei,pm25,738,21.0,156.0,95.0,6037.59
2021-07-18,TW,Taipei,pm25,386,5.0,61.0,25.0,1242.99
2021-09-02,TW,Taipei,pm25,626,5.0,109.0,55.0,4207.03
2021-09-16,TW,Taipei,pm25,697,5.0,91.0,55.0,1136.50
2021-06-08,TW,Taipei,pm25,553,5.0,91.0,42.0,2369.68
2021-06-20,TW,Taipei,pm25,670,9.0,72.0,38.0,1329.45
2021-07-08,TW,Taipei,pm25,722,5.0,95.0,57.0,1873.30
2021-07-31,TW,Taipei,pm25,622,5.0,78.0,42.0,1911.54
2021-04-06,TW,Taipei,pm25,725,17.0,74.0,50.0,872.87
2021-05-08,TW,Taipei,pm25,733,9.0,95.0,59.0,1645.30
2021-09-27,TW,Taipei,pm25,673,5.0,78.0,42.0,1427.77
2021-01-10,TW,Taipei,pm25,715,21.0,85.0,53.0,974.65
2021-05-28,TW,Taipei,pm25,497,9.0,68.0,42.0,979.44
2021-08-01,TW,Taipei,pm25,626,5.0,78.0,38.0,1608.01
2021-08-08,TW,Taipei,pm25,702,5.0,109.0,50.0,2660.47
2021-01-06,TW,Taipei,pm25,728,5.0,87.0,42.0,2649.05
2021-08-26,TW,Taipei,pm25,550,5.0,85.0,50.0,2949.34
2021-10-01,TW,Taipei,pm25,708,13.0,144.0,59.0,2948.29
2021-04-27,TW,Taipei,pm25,722,9.0,112.0,50.0,3264.92
2021-05-16,TW,Taipei,pm25,741,9.0,91.0,59.0,1376.12
2021-07-12,TW,Taipei,pm25,710,5.0,149.0,46.0,1888.00
2021-01-12,TW,Taipei,pm25,718,42.0,151.0,89.0,3457.24
2021-02-06,TW,Taipei,pm25,742,50.0,177.0,119.0,9718.12
2021-02-25,TW,Taipei,pm25,724,13.0,186.0,63.0,29049.80
2021-03-27,TW,Taipei,pm25,739,25.0,158.0,78.0,6286.92
2021-04-21,TW,Taipei,pm25,699,5.0,109.0,53.0,3298.33
2021-08-17,TW,Taipei,pm25,696,9.0,89.0,50.0,1656.11
2021-09-30,TW,Taipei,pm25,697,9.0,114.0,55.0,1704.04
2020-12-30,TW,Taipei,pm25,707,5.0,151.0,59.0,4704.08
2021-01-29,TW,Taipei,pm25,737,38.0,147.0,91.0,3766.84
2021-02-23,TW,Taipei,pm25,731,9.0,137.0,50.0,3041.82
2021-07-13,TW,Taipei,pm25,681,9.0,93.0,46.0,2415.32
2021-08-24,TW,Taipei,pm25,709,21.0,91.0,57.0,1845.61
2021-07-10,TW,Taipei,pm25,714,17.0,97.0,50.0,2049.21
2021-08-18,TW,Taipei,pm25,665,5.0,80.0,38.0,1840.15
2021-10-03,TW,Taipei,pm25,429,5.0,78.0,30.0,1052.27
2021-01-19,TW,Taipei,pm25,726,9.0,104.0,42.0,1539.81
2021-01-23,TW,Taipei,pm25,719,5.0,89.0,42.0,2709.81
2021-02-04,TW,Taipei,pm25,737,17.0,144.0,59.0,939.30
2021-03-24,TW,Taipei,pm25,731,9.0,107.0,61.0,4707.63
2021-05-06,TW,Taipei,pm25,724,9.0,122.0,72.0,3612.67
2021-08-25,TW,Taipei,pm25,673,5.0,107.0,53.0,1940.86
2021-04-05,TW,Taipei,pm25,719,13.0,93.0,57.0,1144.28
2021-04-15,TW,Taipei,pm25,695,5.0,63.0,25.0,1412.58
2021-05-02,TW,Taipei,pm25,739,21.0,109.0,63.0,2611.05
2021-06-18,TW,Taipei,pm25,692,5.0,97.0,38.0,1742.44
2021-06-30,TW,Taipei,pm25,727,9.0,80.0,46.0,1784.16
2021-02-10,TW,Taipei,pm25,708,5.0,102.0,25.0,1440.23
2021-04-25,TW,Taipei,pm25,736,9.0,119.0,42.0,1699.98
2021-05-24,TW,Taipei,pm25,630,9.0,80.0,53.0,1808.20
2021-03-31,TW,Taipei,pm25,732,5.0,152.0,74.0,5694.94
2021-06-17,TW,Taipei,pm25,708,9.0,80.0,42.0,1677.68
2021-04-24,TW,Taipei,pm25,720,5.0,89.0,42.0,2322.38
2021-05-12,TW,Taipei,pm25,733,17.0,119.0,59.0,1798.18
2021-09-01,TW,Taipei,pm25,471,5.0,112.0,38.0,4009.11
2020-12-31,TW,Taipei,pm25,712,30.0,127.0,61.0,830.54
2021-01-16,TW,Taipei,pm25,737,13.0,149.0,61.0,9741.40
2021-05-18,TW,Taipei,pm25,720,13.0,91.0,55.0,1544.57
2021-08-21,TW,Taipei,pm25,732,9.0,107.0,55.0,3124.17
2021-07-26,TW,Taipei,pm25,705,13.0,80.0,46.0,1279.19
2021-09-25,TW,Taipei,pm25,715,9.0,87.0,57.0,1046.20
2021-01-08,TW,Taipei,pm25,671,5.0,82.0,46.0,1537.40
2021-05-07,TW,Taipei,pm25,728,9.0,192.0,70.0,2325.79
2021-07-17,TW,Taipei,pm25,384,5.0,57.0,25.0,1226.79
2021-08-06,TW,Taipei,pm25,597,5.0,78.0,38.0,2232.24
2021-09-12,TW,Taipei,pm25,346,5.0,63.0,25.0,1504.71
2021-01-03,TW,Taipei,pm25,736,9.0,72.0,42.0,1422.20
2021-01-09,TW,Taipei,pm25,726,17.0,142.0,55.0,1070.44
2021-04-04,TW,Taipei,pm25,733,5.0,151.0,61.0,3935.12
2021-04-07,TW,Taipei,pm25,726,9.0,74.0,46.0,973.03
2021-07-02,TW,Taipei,pm25,707,13.0,87.0,46.0,1272.19
2021-03-19,TW,Taipei,pm25,739,9.0,158.0,93.0,7570.74
2021-04-01,TW,Taipei,pm25,733,38.0,139.0,89.0,3341.07
2021-06-04,TW,Taipei,pm25,558,5.0,82.0,42.0,2356.92
2021-08-04,TW,Taipei,pm25,546,5.0,104.0,30.0,1410.93
2021-06-09,TW,Taipei,pm25,636,5.0,85.0,46.0,2684.21
2021-06-23,TW,Taipei,pm25,702,5.0,74.0,30.0,1866.72
2021-07-05,TW,Taipei,pm25,461,5.0,74.0,30.0,1563.11
2021-07-21,TW,Taipei,pm25,646,5.0,89.0,38.0,1846.53
2021-09-19,TW,Taipei,pm25,616,5.0,102.0,50.0,4615.49
2021-09-24,TW,Taipei,pm25,525,5.0,76.0,34.0,1913.23
2021-02-09,TW,Taipei,pm25,716,9.0,99.0,55.0,3315.10
2021-03-11,TW,Taipei,pm25,720,9.0,169.0,65.0,10940.30
2021-03-20,TW,Taipei,pm25,742,30.0,152.0,76.0,2381.79
2021-03-22,TW,Taipei,pm25,735,5.0,149.0,78.0,2785.48
2021-08-28,TW,Taipei,pm25,472,5.0,91.0,30.0,2738.37
2021-02-21,TW,Taipei,pm25,724,38.0,163.0,85.0,9820.59
2021-03-26,TW,Taipei,pm25,729,9.0,112.0,55.0,2503.14
2021-04-02,TW,Taipei,pm25,741,46.0,149.0,93.0,3038.77
2021-07-04,TW,Taipei,pm25,729,13.0,97.0,55.0,1537.63
2021-08-02,TW,Taipei,pm25,679,9.0,78.0,46.0,1474.32
2021-08-15,TW,Taipei,pm25,715,9.0,78.0,46.0,1617.31
2021-04-18,TW,Taipei,pm25,740,34.0,171.0,82.0,13257.00
2021-06-21,TW,Taipei,pm25,694,9.0,155.0,42.0,2190.56
2021-07-11,TW,Taipei,pm25,691,9.0,78.0,42.0,1576.28
2021-02-07,TW,Taipei,pm25,743,30.0,160.0,63.0,5565.20
2021-03-02,TW,Taipei,pm25,701,5.0,172.0,42.0,5973.10
2021-03-08,TW,Taipei,pm25,722,5.0,97.0,50.0,2060.13
2021-03-14,TW,Taipei,pm25,734,25.0,97.0,65.0,978.18
2021-04-09,TW,Taipei,pm25,715,5.0,102.0,55.0,5604.48
2021-03-21,TW,Taipei,pm25,721,5.0,161.0,59.0,13797.70
2021-06-24,TW,Taipei,pm25,691,5.0,72.0,34.0,2288.14
2021-08-13,TW,Taipei,pm25,696,5.0,102.0,42.0,1852.20
2021-07-19,TW,Taipei,pm25,344,5.0,65.0,25.0,1391.39
2021-08-30,TW,Taipei,pm25,379,5.0,104.0,30.0,3530.86
2021-09-07,TW,Taipei,pm25,632,5.0,112.0,38.0,1873.54
2021-02-08,TW,Taipei,pm25,730,5.0,153.0,65.0,4112.88
2021-04-10,TW,Taipei,pm25,730,5.0,85.0,46.0,1869.47
2021-05-29,TW,Taipei,pm25,567,9.0,70.0,38.0,1249.33
2021-06-15,TW,Taipei,pm25,691,5.0,70.0,38.0,1361.99
2021-07-09,TW,Taipei,pm25,706,17.0,78.0,46.0,1294.52
2021-09-17,TW,Taipei,pm25,670,9.0,114.0,57.0,2051.76
2021-01-22,TW,Taipei,pm25,681,5.0,99.0,25.0,2290.64
2021-02-24,TW,Taipei,pm25,734,9.0,163.0,50.0,2004.83
2021-05-01,TW,Taipei,pm25,742,30.0,142.0,74.0,1889.41
2021-05-17,TW,Taipei,pm25,725,17.0,127.0,55.0,1258.72
2021-07-15,TW,Taipei,pm25,334,5.0,74.0,21.0,1247.19
2021-01-11,TW,Taipei,pm25,719,9.0,99.0,55.0,1524.35
2021-02-05,TW,Taipei,pm25,733,5.0,167.0,57.0,15227.90
2021-02-17,TW,Taipei,pm25,728,9.0,156.0,80.0,2816.65
2021-10-02,TW,Taipei,pm25,714,9.0,91.0,46.0,1398.60
2021-01-14,TW,Taipei,pm25,733,9.0,93.0,53.0,1978.97
2021-02-27,TW,Taipei,pm25,722,5.0,93.0,34.0,2490.77
2021-05-11,TW,Taipei,pm25,723,9.0,104.0,68.0,1405.51
2021-06-10,TW,Taipei,pm25,630,5.0,74.0,30.0,2028.37
2021-06-25,TW,Taipei,pm25,734,9.0,72.0,42.0,1798.19
2021-02-02,TW,Taipei,pm25,736,25.0,158.0,93.0,6827.65
2021-02-16,TW,Taipei,pm25,737,13.0,122.0,59.0,2560.36
2021-03-07,TW,Taipei,pm25,686,5.0,107.0,34.0,2836.64
2021-03-10,TW,Taipei,pm25,709,5.0,95.0,57.0,1690.80
2021-03-16,TW,Taipei,pm25,735,34.0,157.0,72.0,3901.80
2021-03-04,TW,Taipei,pm25,667,17.0,152.0,76.0,6048.72
2021-03-29,TW,Taipei,pm25,731,30.0,164.0,104.0,5350.17
2021-04-08,TW,Taipei,pm25,708,5.0,93.0,42.0,2327.11
2021-06-28,TW,Taipei,pm25,695,5.0,61.0,25.0,1226.69
2021-08-07,TW,Taipei,pm25,465,5.0,107.0,30.0,1580.13
2021-08-16,TW,Taipei,pm25,708,13.0,151.0,50.0,2051.79
2021-09-06,TW,Taipei,pm25,504,5.0,97.0,46.0,3071.25
2021-01-30,TW,Taipei,pm25,741,5.0,93.0,42.0,1206.04
2021-03-05,TW,Taipei,pm25,685,5.0,137.0,50.0,4998.92
2021-05-31,TW,Taipei,pm25,646,5.0,70.0,25.0,1628.88
2021-06-07,TW,Taipei,pm25,442,5.0,65.0,25.0,2210.48
2021-07-29,TW,Taipei,pm25,694,21.0,127.0,59.0,1295.82
2021-09-28,TW,Taipei,pm25,673,5.0,85.0,50.0,2135.85
2021-02-20,TW,Taipei,pm25,731,25.0,153.0,70.0,2610.49
2021-04-29,TW,Taipei,pm25,727,5.0,89.0,53.0,2731.01
2021-08-12,TW,Taipei,pm25,716,5.0,82.0,46.0,1608.14
2021-09-15,TW,Taipei,pm25,684,5.0,149.0,46.0,1631.82
2021-07-14,TW,Taipei,pm25,527,5.0,68.0,30.0,1468.57
2021-07-24,TW,Taipei,pm25,511,5.0,78.0,30.0,1696.12
2021-08-03,TW,Taipei,pm25,671,5.0,107.0,53.0,2838.52
2021-03-01,TW,Taipei,pm25,742,17.0,170.0,70.0,5359.22
2021-04-03,TW,Taipei,pm25,742,30.0,155.0,82.0,2513.05
2021-04-23,TW,Taipei,pm25,719,5.0,87.0,34.0,2073.70
2021-04-28,TW,Taipei,pm25,712,9.0,102.0,55.0,2712.19
2021-06-29,TW,Taipei,pm25,728,5.0,68.0,34.0,1272.28
2021-09-08,TW,Taipei,pm25,531,13.0,78.0,42.0,1804.46
2021-05-15,TW,Taipei,pm25,734,17.0,97.0,61.0,1415.63
2021-05-26,TW,Taipei,pm25,492,9.0,95.0,42.0,4065.84
2021-08-29,TW,Taipei,pm25,358,5.0,102.0,30.0,2052.89
2021-05-27,TW,Taipei,pm25,492,9.0,76.0,42.0,1491.75
2021-06-02,TW,Taipei,pm25,684,5.0,99.0,34.0,2167.36
2021-09-03,TW,Taipei,pm25,699,5.0,99.0,57.0,2154.56
2021-09-14,TW,Taipei,pm25,683,17.0,99.0,42.0,1161.63
2021-09-22,TW,Taipei,pm25,689,5.0,76.0,46.0,1867.07
2021-02-11,TW,Taipei,pm25,732,9.0,119.0,50.0,4496.15
2021-03-18,TW,Taipei,pm25,734,21.0,160.0,85.0,4128.45
2021-05-10,TW,Taipei,pm25,729,21.0,112.0,61.0,1598.39
2021-05-13,TW,Taipei,pm25,671,25.0,170.0,59.0,1320.28
2021-07-20,TW,Taipei,pm25,501,5.0,63.0,30.0,1385.01
2021-01-26,TW,Taipei,pm25,727,17.0,117.0,70.0,1865.13
2021-02-19,TW,Taipei,pm25,735,17.0,119.0,53.0,1044.26
2021-08-20,TW,Taipei,pm25,730,9.0,158.0,50.0,2185.18
2021-08-23,TW,Taipei,pm25,700,17.0,104.0,53.0,1620.27
2021-09-04,TW,Taipei,pm25,687,5.0,87.0,50.0,1564.95
2021-01-24,TW,Taipei,pm25,739,9.0,112.0,70.0,1626.08
2021-02-28,TW,Taipei,pm25,738,5.0,139.0,46.0,2101.84
2020-12-28,TW,Taipei,pm25,733,9.0,104.0,61.0,2990.53
2021-04-26,TW,Taipei,pm25,729,5.0,97.0,42.0,1584.44
2021-08-09,TW,Taipei,pm25,703,5.0,82.0,50.0,1471.07
2021-04-11,TW,Taipei,pm25,730,5.0,119.0,42.0,3803.75
2021-06-06,TW,Taipei,pm25,408,5.0,55.0,17.0,1228.76
2021-07-22,TW,Taipei,pm25,535,5.0,78.0,30.0,2092.88
2021-08-11,TW,Taipei,pm25,696,5.0,97.0,50.0,2160.79
2021-09-18,TW,Taipei,pm25,678,5.0,93.0,42.0,2350.30
2021-01-05,TW,Taipei,pm25,709,5.0,72.0,30.0,1939.49
2021-01-27,TW,Taipei,pm25,732,5.0,91.0,46.0,1743.03
2021-03-06,TW,Taipei,pm25,721,5.0,147.0,55.0,6035.36
2021-03-28,TW,Taipei,pm25,707,34.0,132.0,76.0,1587.09
2021-06-14,TW,Taipei,pm25,657,9.0,76.0,46.0,1421.38
2021-03-15,TW,Taipei,pm25,723,30.0,161.0,72.0,11063.90
2021-04-16,TW,Taipei,pm25,716,5.0,82.0,42.0,2228.61
2021-06-13,TW,Taipei,pm25,667,5.0,89.0,38.0,1767.47
2021-03-23,TW,Taipei,pm25,727,9.0,114.0,46.0,1538.70
2021-04-20,TW,Taipei,pm25,732,21.0,119.0,57.0,1388.57
2021-06-11,TW,Taipei,pm25,624,5.0,72.0,38.0,2271.83
2021-06-27,TW,Taipei,pm25,738,5.0,93.0,34.0,1497.39
2021-01-31,TW,Taipei,pm25,740,5.0,156.0,46.0,9147.66
2021-06-01,TW,Taipei,pm25,665,5.0,89.0,30.0,2494.96
2021-06-26,TW,Taipei,pm25,727,5.0,76.0,38.0,1558.57
2021-08-14,TW,Taipei,pm25,692,5.0,93.0,46.0,1953.70
2021-01-17,TW,Taipei,pm25,744,5.0,104.0,63.0,1544.71
2021-02-22,TW,Taipei,pm25,729,25.0,154.0,76.0,7939.48
2021-07-23,TW,Taipei,pm25,582,5.0,129.0,34.0,2573.77
2021-05-25,TW,Taipei,pm25,482,9.0,95.0,34.0,1464.07
2021-05-30,TW,Taipei,pm25,677,5.0,70.0,25.0,1652.23
2021-07-07,TW,Taipei,pm25,717,17.0,142.0,55.0,1650.30
2021-01-13,TW,Taipei,pm25,729,17.0,102.0,61.0,1521.73
2021-02-26,TW,Taipei,pm25,733,5.0,184.0,80.0,12868.70
2021-03-13,TW,Taipei,pm25,731,17.0,80.0,55.0,999.97
2021-04-17,TW,Taipei,pm25,739,13.0,154.0,53.0,10380.20
2021-05-04,TW,Taipei,pm25,708,5.0,152.0,68.0,7048.34
2021-07-28,TW,Taipei,pm25,701,21.0,160.0,59.0,1497.68
2021-03-14,TW,Taipei,wind-speed,724,0.1,7.9,3.0,35.29
2021-06-09,TW,Taipei,wind-speed,647,0.1,6.2,1.4,17.29
2021-09-08,TW,Taipei,wind-speed,624,0.1,8.2,1.9,32.53
2021-01-19,TW,Taipei,wind-speed,727,0.2,9.2,3.5,42.32
2021-01-21,TW,Taipei,wind-speed,593,0.1,6.6,1.6,20.15
2021-06-26,TW,Taipei,wind-speed,622,0.1,8.5,1.3,30.40
2021-07-13,TW,Taipei,wind-speed,637,0.1,5.9,1.2,8.27
2021-08-14,TW,Taipei,wind-speed,572,0.1,6.0,1.0,7.89
2021-08-21,TW,Taipei,wind-speed,610,0.1,4.7,1.0,6.70
2021-03-01,TW,Taipei,wind-speed,567,0.1,5.3,1.1,10.68
2021-06-05,TW,Taipei,wind-speed,649,0.1,7.8,1.6,30.58
2021-09-27,TW,Taipei,wind-speed,692,0.1,9.2,2.6,50.89
2021-07-30,TW,Taipei,wind-speed,494,0.1,5.8,1.0,8.49
2021-09-01,TW,Taipei,wind-speed,661,0.1,6.1,1.5,19.57
2020-12-31,TW,Taipei,wind-speed,707,0.1,13.4,2.3,35.81
2021-03-10,TW,Taipei,wind-speed,728,0.4,9.0,3.2,47.90
2021-04-23,TW,Taipei,wind-speed,683,0.1,7.5,2.0,16.29
2021-06-01,TW,Taipei,wind-speed,556,0.1,4.6,1.0,8.30
2021-07-22,TW,Taipei,wind-speed,673,0.1,11.5,1.6,34.08
2021-06-07,TW,Taipei,wind-speed,669,0.1,7.7,1.6,27.31
2021-07-26,TW,Taipei,wind-speed,693,0.1,8.7,1.9,30.63
2021-01-08,TW,Taipei,wind-speed,686,0.1,13.9,1.6,40.88
2021-01-11,TW,Taipei,wind-speed,674,0.1,11.4,1.5,30.83
2021-01-17,TW,Taipei,wind-speed,718,0.1,12.4,2.5,42.64
2021-04-29,TW,Taipei,wind-speed,628,0.1,10.1,1.3,20.28
2021-05-21,TW,Taipei,wind-speed,658,0.1,7.2,1.4,19.86
2021-08-23,TW,Taipei,wind-speed,623,0.1,7.4,1.3,11.32
2021-01-30,TW,Taipei,wind-speed,654,0.1,8.2,2.9,38.91
2021-03-06,TW,Taipei,wind-speed,587,0.1,11.0,1.0,17.13
2021-03-11,TW,Taipei,wind-speed,655,0.1,6.9,1.7,24.55
2021-06-20,TW,Taipei,wind-speed,702,0.1,8.4,2.0,34.57
2021-07-24,TW,Taipei,wind-speed,722,0.1,13.1,3.2,58.99
2021-08-08,TW,Taipei,wind-speed,606,0.1,6.0,1.5,15.27
2021-01-07,TW,Taipei,wind-speed,702,0.1,14.1,2.7,51.95
2021-01-28,TW,Taipei,wind-speed,612,0.1,10.7,1.8,30.04
2021-03-05,TW,Taipei,wind-speed,702,0.1,7.9,2.1,37.04
2021-03-21,TW,Taipei,wind-speed,715,0.1,12.0,2.9,39.83
2021-04-17,TW,Taipei,wind-speed,684,0.1,7.9,2.5,36.66
2021-02-19,TW,Taipei,wind-speed,701,0.1,7.3,2.1,23.40
2021-06-12,TW,Taipei,wind-speed,657,0.1,5.2,1.3,10.40
2021-06-27,TW,Taipei,wind-speed,674,0.1,9.5,1.7,28.20
2021-01-22,TW,Taipei,wind-speed,700,0.1,7.3,2.6,32.84
2021-10-03,TW,Taipei,wind-speed,432,0.1,8.4,3.2,48.43
2021-03-23,TW,Taipei,wind-speed,717,0.1,7.9,2.8,35.35
2021-08-15,TW,Taipei,wind-speed,591,0.1,5.6,1.0,8.53
2021-08-30,TW,Taipei,wind-speed,710,0.1,9.0,2.5,36.85
2021-09-11,TW,Taipei,wind-speed,681,0.2,11.8,3.6,82.66
2021-02-09,TW,Taipei,wind-speed,702,0.3,9.7,3.5,55.51
2021-02-16,TW,Taipei,wind-speed,706,0.1,7.2,1.8,25.30
2021-04-08,TW,Taipei,wind-speed,687,0.1,11.6,2.0,34.19
2021-08-01,TW,Taipei,wind-speed,584,0.1,4.6,1.0,8.57
2021-06-02,TW,Taipei,wind-speed,600,0.1,4.3,1.1,7.25
2021-06-22,TW,Taipei,wind-speed,669,0.1,8.7,1.6,18.48
2021-05-09,TW,Taipei,wind-speed,624,0.1,4.3,1.1,8.30
2021-08-10,TW,Taipei,wind-speed,533,0.1,5.0,1.1,9.16
2021-02-01,TW,Taipei,wind-speed,544,0.1,5.0,1.1,11.38
2021-08-09,TW,Taipei,wind-speed,594,0.1,5.1,1.1,9.57
2021-09-09,TW,Taipei,wind-speed,692,0.1,7.9,2.6,39.63
2021-04-14,TW,Taipei,wind-speed,700,0.2,10.5,2.6,34.19
2021-07-09,TW,Taipei,wind-speed,661,0.1,5.1,1.4,10.62
2021-09-17,TW,Taipei,wind-speed,606,0.1,6.7,1.4,19.21
2021-10-01,TW,Taipei,wind-speed,642,0.1,8.5,1.5,33.39
2021-05-07,TW,Taipei,wind-speed,617,0.1,6.2,1.2,14.86
2021-08-19,TW,Taipei,wind-speed,583,0.1,6.4,1.1,10.31
2021-08-24,TW,Taipei,wind-speed,601,0.1,5.7,1.0,9.58
2021-01-06,TW,Taipei,wind-speed,728,0.1,11.0,2.4,36.79
2021-03-16,TW,Taipei,wind-speed,601,0.1,4.6,1.0,7.94
2021-03-22,TW,Taipei,wind-speed,726,0.2,12.4,2.3,33.69
2021-05-13,TW,Taipei,wind-speed,652,0.1,4.1,1.3,8.73
2021-07-04,TW,Taipei,wind-speed,662,0.1,5.6,1.2,14.08
2021-01-13,TW,Taipei,wind-speed,660,0.1,5.5,1.5,14.84
2021-05-02,TW,Taipei,wind-speed,694,0.1,7.4,1.5,29.70
2021-05-11,TW,Taipei,wind-speed,674,0.1,6.6,1.3,16.01
2021-06-11,TW,Taipei,wind-speed,631,0.1,5.4,1.3,9.47
2021-08-28,TW,Taipei,wind-speed,683,0.1,9.7,2.0,46.21
2021-07-17,TW,Taipei,wind-speed,718,0.1,8.1,2.9,31.52
2021-09-21,TW,Taipei,wind-speed,628,0.1,5.0,1.4,9.15
2021-01-02,TW,Taipei,wind-speed,675,0.1,10.2,2.4,38.44
2021-01-29,TW,Taipei,wind-speed,648,0.1,9.0,3.1,52.06
2021-03-02,TW,Taipei,wind-speed,681,0.1,12.3,2.5,43.45
2021-05-31,TW,Taipei,wind-speed,662,0.1,6.5,1.4,21.34
2021-06-15,TW,Taipei,wind-speed,693,0.1,13.4,2.3,50.83
2021-03-30,TW,Taipei,wind-speed,622,0.1,7.0,1.5,14.98
2021-04-15,TW,Taipei,wind-speed,719,0.1,10.3,2.2,28.25
2021-04-27,TW,Taipei,wind-speed,661,0.1,4.8,1.3,10.84
2021-07-02,TW,Taipei,wind-speed,697,0.1,10.2,1.7,17.73
2021-09-16,TW,Taipei,wind-speed,600,0.1,6.1,1.2,16.33
2021-02-24,TW,Taipei,wind-speed,718,0.1,7.2,3.0,31.32
2021-04-03,TW,Taipei,wind-speed,676,0.1,7.9,1.5,14.84
2021-04-16,TW,Taipei,wind-speed,708,0.1,8.5,1.8,26.79
2021-05-24,TW,Taipei,wind-speed,571,0.1,7.4,1.6,27.06
2021-01-24,TW,Taipei,wind-speed,723,0.2,8.9,3.0,32.08
2021-03-27,TW,Taipei,wind-speed,608,0.1,4.8,1.1,9.50
2021-04-13,TW,Taipei,wind-speed,651,0.1,7.4,1.6,28.07
2021-04-25,TW,Taipei,wind-speed,731,0.2,7.4,2.4,25.28
2021-08-25,TW,Taipei,wind-speed,619,0.1,4.1,1.0,6.81
2021-09-14,TW,Taipei,wind-speed,636,0.1,7.5,1.6,19.76
2021-09-18,TW,Taipei,wind-speed,630,0.1,8.2,1.8,30.96
2021-07-05,TW,Taipei,wind-speed,700,0.1,10.1,2.2,40.99
2021-01-23,TW,Taipei,wind-speed,668,0.1,7.9,1.5,15.32
2021-01-26,TW,Taipei,wind-speed,612,0.1,9.2,1.5,16.72
2021-03-08,TW,Taipei,wind-speed,699,0.1,7.2,2.4,30.32
2021-05-18,TW,Taipei,wind-speed,638,0.1,5.6,1.1,10.55
2021-07-01,TW,Taipei,wind-speed,699,0.1,9.5,2.1,28.14
2021-01-18,TW,Taipei,wind-speed,707,0.1,8.7,2.8,36.96
2021-02-28,TW,Taipei,wind-speed,677,0.1,8.0,1.5,15.49
2021-04-06,TW,Taipei,wind-speed,710,0.1,9.2,2.5,40.59
2020-12-29,TW,Taipei,wind-speed,555,0.1,6.4,1.0,15.39
2021-01-01,TW,Taipei,wind-speed,516,0.1,7.2,2.2,20.29
2021-06-29,TW,Taipei,wind-speed,721,0.1,13.1,2.7,53.90
2021-08-16,TW,Taipei,wind-speed,610,0.1,4.2,1.0,7.90
2021-09-26,TW,Taipei,wind-speed,708,0.1,9.2,2.9,47.49
2021-03-07,TW,Taipei,wind-speed,673,0.1,9.5,1.8,23.40
2021-04-30,TW,Taipei,wind-speed,631,0.1,5.0,1.1,8.88
2021-02-20,TW,Taipei,wind-speed,614,0.1,4.7,1.0,7.53
2021-03-28,TW,Taipei,wind-speed,620,0.1,9.5,1.2,14.72
2021-05-30,TW,Taipei,wind-speed,611,0.1,5.0,1.0,8.24
2021-08-18,TW,Taipei,wind-speed,614,0.1,4.9,1.4,12.00
2021-04-21,TW,Taipei,wind-speed,728,0.1,10.2,3.6,48.36
2021-05-01,TW,Taipei,wind-speed,659,0.1,5.8,1.2,9.38
2021-06-04,TW,Taipei,wind-speed,630,0.1,7.0,1.4,15.25
2021-06-10,TW,Taipei,wind-speed,635,0.1,5.4,1.3,11.18
2021-07-06,TW,Taipei,wind-speed,694,0.1,10.8,2.2,48.57
2021-06-13,TW,Taipei,wind-speed,643,0.1,6.9,1.2,9.37
2021-09-15,TW,Taipei,wind-speed,635,0.1,7.4,1.6,20.93
2021-01-09,TW,Taipei,wind-speed,691,0.1,10.3,2.0,28.26
2021-02-23,TW,Taipei,wind-speed,709,0.1,9.9,2.7,36.45
2021-03-29,TW,Taipei,wind-speed,623,0.1,3.5,1.0,6.50
2021-04-04,TW,Taipei,wind-speed,715,0.4,9.9,3.2,37.17
2021-04-05,TW,Taipei,wind-speed,718,0.1,9.4,2.9,46.11
2021-03-03,TW,Taipei,wind-speed,705,0.1,7.8,2.6,36.45
2021-06-08,TW,Taipei,wind-speed,639,0.1,6.3,1.3,10.67
2021-08-12,TW,Taipei,wind-speed,633,0.1,7.5,1.3,20.14
2021-08-22,TW,Taipei,wind-speed,509,0.1,6.4,1.4,16.74
2021-09-06,TW,Taipei,wind-speed,637,0.1,6.6,1.4,12.29
2021-05-06,TW,Taipei,wind-speed,701,0.1,6.7,1.7,30.21
2021-07-12,TW,Taipei,wind-speed,652,0.1,4.2,1.1,7.62
2021-07-20,TW,Taipei,wind-speed,727,0.1,7.1,2.5,26.08
2021-01-20,TW,Taipei,wind-speed,730,0.2,9.4,3.6,46.55
